Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2520,58,0.0524,"삶, 장애, 산업",627cdd4d7f98dd6342b338de,코로나19 이후 취약한 삶…장애인 5명 중 4명 “우울감 느껴”,2022-04-19
2401,58,0.0513,"삶, 장애, 산업",627cdd4d7f98dd6342b33846,시각장애 스키어 최사라 “운동하면서 내 삶의 폭이 더 넓어졌어요”,2022-04-20
1847,58,0.049,"삶, 장애, 산업",627cdd4d7f98dd6342b33369,숫자에 가려진 ‘장애인 이동권’…94% 승강기 설치하면 뭐합니까,2022-04-29
520,58,0.0481,"삶, 장애, 산업",627cdd4d7f98dd6342b32691,승강기 산업 발전하려면 안전-산업진흥 함께 가야[기고/이용표] ,2022-04-27
890,58,0.0472,"삶, 장애, 산업",627cdd4d7f98dd6342b32a86,"약물-수술 부작용 없는 유로리프트, 전립샘 장애 해소 효과 ",2022-05-04
2179,58,0.0447,"삶, 장애, 산업",627cdd4d7f98dd6342b3368e,"재기의 삶, 박경석의 용기…감히 ‘안다고’ 말하지 말자",2022-04-22
442,58,0.0415,"삶, 장애, 산업",627cdd4d7f98dd6342b325e1,"檢, ‘산업부 블랙리스트’ 관련 현직국장 피의자 조사 ",2022-04-30
68,58,0.0404,"삶, 장애, 산업",627cdd4d7f98dd6342b322b7,[초대석]“삶에 지친 사람들에게 휴식을 주는 ‘추억 전도사’가 되고 싶어요” ,2022-04-18
0,58,0.0376,"삶, 장애, 산업",627cdd4d7f98dd6342b3222c,"[책의 향기]“중진국 함정에 빠진 中, 도농격차 해소가 답이다” ",2022-04-16
1810,58,0.0369,"삶, 장애, 산업",627cdd4d7f98dd6342b33325,"댐 16년간 50개, 앞으로 50개 더…삶 무너진 메콩강 사람들",2022-04-30
1448,58,0.034,"삶, 장애, 산업",627cdd4d7f98dd6342b32fbb,암이란 어둠에서 탈출해 삶을 다시 찾는 법,2022-05-06
2087,58,0.034,"삶, 장애, 산업",627cdd4d7f98dd6342b335d1,“산업부 유죄” 외친 녹색 활동가들 벌금형…‘기후재판’ 그 결과는,2022-04-25
246,58,0.034,"삶, 장애, 산업",627cdd4d7f98dd6342b32411,“불공평해도 게임해야 하는 삶… 파친코로 은유” ,2022-04-18
592,58,0.034,"삶, 장애, 산업",627cdd4d7f98dd6342b32746,팍팍한 삶 앞에는 ‘톨레랑스’도 없다 [특파원칼럼/김윤종] ,2022-05-02
1955,58,0.0334,"삶, 장애, 산업",627cdd4d7f98dd6342b3347e,“한평생 장애 어머니 보며 ‘약자 위한 사회운동’ 다짐했죠”,2022-04-27
1546,58,0.0334,"삶, 장애, 산업",627cdd4d7f98dd6342b3309c,청주대 산업디자인전공 세계적 디자인 공모전 IDEA 본상 받는다,2022-05-04
1334,58,0.0334,"삶, 장애, 산업",627cdd4d7f98dd6342b32ea5,위안부 할머니의 삶  청주 공연,2022-05-10
303,58,0.0334,"삶, 장애, 산업",627cdd4d7f98dd6342b32491,“누구나 게임 즐길 수 있어요”… 장애인 선수단과 인식 개선 앞장 ,2022-04-22
1115,58,0.0334,"삶, 장애, 산업",627cdd4d7f98dd6342b32caf,"[책의 향기]“중진국 함정에 빠진 中, 도농격차 해소가 답이다” ",2022-04-16
229,58,0.0328,"삶, 장애, 산업",627cdd4d7f98dd6342b323e9,"변협, 21일 ‘검수완박 반대’ 긴급 토론회… 민변 등에 참여 요청 ",2022-04-19
797,58,0.0325,"삶, 장애, 산업",627cdd4d7f98dd6342b32976,"[스위트홈, 공간의 재발견]더 똑똑하고 고급스럽게… 주방이 삶을 업그레이드한다 ",2022-04-29
1418,58,0.0319,"삶, 장애, 산업",627cdd4d7f98dd6342b32f77,장애인에게 ‘긴다’는 것의 의미,2022-05-11
2588,58,0.0313,"삶, 장애, 산업",627cdd4d7f98dd6342b33932,장애의 편견을 넘어 차별 없는 세상을 위하여,2022-04-18
169,58,0.0307,"삶, 장애, 산업",627cdd4d7f98dd6342b32374,"장애인단체, 출근길 지하철 시위 21일만에 재개 ",2022-04-20
187,58,0.0303,"삶, 장애, 산업",627cdd4d7f98dd6342b32390,회전교차로 설치하니… 교통사고 36% 줄었다 ,2022-04-18
2820,58,0.0298,"삶, 장애, 산업",627cdd4d7f98dd6342b33b2a,장애인에게 ‘긴다’는 것의 의미,2022-05-11
407,58,0.0298,"삶, 장애, 산업",627cdd4d7f98dd6342b3258f,샌드백 치면 희열감 ‘팍팍’… “권투는 스트레스 해소 챔피언” ,2022-04-23
1464,58,0.0296,"삶, 장애, 산업",627cdd4d7f98dd6342b32fde,“장애인 부모들의 꿈 ‘1인1실 주거공동체’ 지지받았으면”,2022-05-08
1144,58,0.0292,"삶, 장애, 산업",627cdd4d7f98dd6342b32cf5,"[책의 향기]“중진국 함정에 빠진 中, 도농격차 해소가 답이다”",2022-04-16
