content,date,journal,summary,title,url
"문재인 정부 마지막 총리로 363일 임기 마쳐

“편가르는 공동체엔 민주주의 설 자리 없어”

정계은퇴 선언 “어렵고 힘없는 이웃 보살필 것”

김부겸 국무총리가 지난 3일 세종시 국무총리 공관에서 열린 기자회견에서 발언하고 있다. 국무총리실 제공

문재인 정부의 마지막 총리인 김부겸 국무총리가 12일 퇴임하며 “대화와 타협, 공존과 상생은 민주공화국의 기본 가치이자, 지금 대한민국 공동체에 가장 절실하게 필요한 정신”이라고 말했다.

김 총리는 서울 종로구 정부서울청사 별관에서 열린 이임식에서 “지금 갈등과 분열을 겪고 있는 우리 공동체의 모습을 보면서 저는 참으로 부끄럽고 죄송하다”며 이렇게 밝혔다. 그는 “나와 생각이, 성별이, 세대가, 출신 지역이 다르다고 서로 편을 가르고, 적으로 돌리는 이런 공동체에는 국민 모두가 주인인 민주주의, 더불어 살아가는 공화주의가 설 자리가 없다”며 “바로 이것이 우리 공동체의 위기”라고 말했다.

김 총리는 전날 윤석열 대통령에게 사의를 표해 11일 자정을 기해 임기가 종료됐다. 김 총리의 사임으로 공석이 된 총리는 추경호 경제부총리가 권한을 대행하게 된다.

김 총리는 이낙연·정세균 전 총리에 이어 지난해 5월14일 문재인 정부의 세번째이자 마지막 국무총리로 취임했다. 김 총리는 취임 직후부터 코로나19 방역 전면에 나섰다. 코로나19 중앙재난안전대책본부 회의를 주재하는 것으로 취임 뒤 공식 일정을 시작해 이달 6일까지 모두 94차례 중대본 회의를 이끌었다. 김 총리는 이와 관련 “지난 1년은, 우리 대한민국 공동체가 ‘코로나19’라는 큰 위기를 겪은 참으로 어려운 시기였다”고 돌아봤다. 그는 “지금 우리나라가 코로나의 정점을 넘어서 일상으로 조금씩 회복해가고 있다”며 “대한민국의 역사는 여러분을 국난을 극복한 위대한 공직자들로 기억하고 기록할 것”이라며 공직자들에게 공을 돌리기도 했다.

4선 국회의원 출신인 김 총리는 1988년 한겨레민주당을 거쳐 1991년 ‘꼬마민주당’에 입당하며 제도권 정치에 발을 들였다. 신한국당과 민주당의 통합으로 만들어진 한나라당에 입당한 이력 탓에 김 총리에겐 ‘비주류’ 또는 ‘경계인’이라는 꼬리표가 따라다녔다. 이후 이우재·이부영·안영근·김영춘 의원과 함께 한나라당을 탈당해 열린우리당 창당에 동참했다. 2012년부터 지역주의 타파를 목표로 고향인 대구로 내려갔다. 2012년 총선, 2014년 대구시장 선거에서 고배를 마셨지만 2016년 총선에선 대구 수성갑에서 62.03%의 압도적 득표율로 당선되며 민주당 깃발을 꽂아 ‘지역주의 극복’과 ‘통합’의 상징으로 불렸다.

김 총리는 이날 총리직에서 물러나며 “30년 넘게 해 왔던 정치인과 공직자 여정도 마무리하고자 한다”며 ‘정계 은퇴’ 뜻을 밝히기도 했다. 그는 “정치인으로서 공직자로서의 삶은 결국 ‘국민을 위한 것이 아니면 아무런 의미도 없다’는 이 당연하고도 엄중한 사실을 잊지 않으려고 노력했다”며 “한 세대가 넘는 오랜 시간 동안 많이 부족한 저를 국민의 공복으로 써주시고 우리 공동체를 위해 일할 수 있는 기회를 주신 국민 여러분께, 고개 숙여 감사를 드린다”고 했다.

퇴임 뒤 거취와 관련, 김 총리는 “우리 공동체가 더 어렵고 힘없는 이웃을 보살피고 연대와 협력의 정신으로 다음 세대의 미래를 열어주는 일에서, 저 역시 언제나, 작은 힘이나마 보태겠다”고 말했다. 이와 관련 최근 열린 마지막 기자간담회에선 정치에는 복귀할 생각이 없다고 여러 차례 강조하며 “보호 종료 아동, 자립 준비 청년에 사회적인 관심을 끌어내는 역할을 하고자 한다”고 밝힌 바 있다.

조윤영 기자 jyy@hani.co.kr",2022-05-12,한겨레,,"김부겸 총리 퇴임…“대화와 타협, 공존과 상생 절실”",https://www.hani.co.kr/arti/politics/politics_general/1042540.html
"박완주 더불어민주당 정책의장이 8일 국회에서 열린 원내대책회의에서 발언하고 있다

박완주 더불어민주당 의원이 성 비위 의혹으로 제명됐다.

신현영 민주당 대변인은 12일 국회에서 열린 비상대책위원회 회의 뒤 기자들에게 “오늘 비대위에서 박완주 의원의 제명 건을 의결했다”며 “사유는 당내 성비위 사건이 발생해서 이에 대한 당 차원의 처리”라고 말했다. 신 대변인은 “성비위 사건 발생으로 송구한 마음이라는 말씀을 드린다. 피해자 보호, 피해자 안위 위해 최우선으로 보호하기 위한 노력을 하겠다”며 “2차 가해 방지와 피해자 보호 위해 상세내용을 밝히지 않을 예정”이라고 덧붙였다.

박 의원은 최고위원, 원내수석, 정책위의장 등 당내 요직을 거친 86세대 정치인이다.

임재우 기자 abbado@hani.co.kr",2022-05-12,한겨레,,"[속보] 민주당, ‘성비위 의혹’ 3선 박완주 제명",https://www.hani.co.kr/arti/politics/assembly/1042539.html
"4월 CPI 8.3% 상승…시장 “정점 지난 듯”

미국의 4월 소비자물가지수가 지난해 같은 기간에 견줘 8.3% 오르며 물가 상승율 증가세가 8개월 만에 꺾였다. 지난달 12일 자동차가 비피(BP) 주요 앞을 지나는 모습. 워싱턴/AFP 연합뉴스

하늘 높은 줄 모르고 치솟던 미국의 물가 상승세가 8개월 만에 다소 꺾였다.

미국 노동부는 11일(현지시각) 4월 소비자물가지수(CPI)가 지난해 같은 기간보다 8.3% 올랐다고 밝혔다. 여전히 매우 큰 상승률이긴 하지만, 40년 만에 최고를 기록했던 3월(8.5%)보다는 다소 누그러졌다. 미국에서 물가 상승률이 꺾인 것은 8개월 만이다.

변동성이 큰 에너지·식품을 제외한 근원 소비자물가지수는 지난해 같은 기간보다 6.2%, 전달보다 0.6% 각각 올랐다.

미국 물가는 코로나19 팬데믹이 2년을 넘기던 지난해 4월부터 슬금슬금 오르기 시작했다. 이후 경기가 본격 회복세를 보이던 지난해 가을 급격히 늘어난 수요를 공급이 따라 잡지 못하면서 6%대로 뛰어 우려를 키웠다. 이런 상황에서 지난 2월 말 예상과 달리 러시아가 우크라이나를 전격 침공하며 에너지 가격이 급등해 물가 상승세에 기름을 부었다.

하지만, 미 연방준비제도(Fed)가 4일 무려 22년만에 기준금리를 단번에 0.5% 올리는 등 적극 대응에 나서며 8개월 만에 상승률이 다소 꺾였다. 제롬 파월 연준 이사회 의장은 이날 기자회견에서 “너무 높은 인플레이션”에 대응해 “가격 안정을 회복하려면 최대한 빠르고 효과적으로 우리가 할 수 있는 모든 것을 해야 한다”고 밝혔다.

시장에서도 “에너지 가격이 다시 급등하지 않은 한 3월이 물가 상승률이 정점을 찍은 시점이 될 것”이라고 전망하고 있다. 하지만, 전미자동차협회(AAA)가 10일 전국 평균 휘발유 가격이 1갤런에 4.37달러로 사상 최고치를 기록했다고 밝히는 등 물가 상승세는 쉽게 잡히지 않을 전망이다.

길윤형 기자 charisma@hani.co.kr",2022-05-11,한겨레,,미 소비자 물가 상승률 8개월 만에 둔화,https://www.hani.co.kr/arti/international/america/1042510.html
"한국기원의 프로기사 400명 시대가 다음주 열린다. 17일 57회 여자입단대회를 통해 3명의 기사가 추가되면 400명(남 322명, 여 78명)이 채워진다. 1945년 고 조남철 9단이 서울에 한성기원을 연 뒤 77년 만이다. 그동안 한국 프로바둑은 조훈현, 이창호, 이세돌 등 세계를 호령하는 기사를 배출했고, 현재 신진서 9단이 바통을 이어받고 있다.

프로기사의 양적 팽창은 1990년 100명을 넘어서면서 가팔라졌고, 2005년(202명), 2015년(305명), 2022년(400명)까지 100명씩 더해지는 시간이 점점 단축되고 있다.

프로기사 수의 확대는 중국과의 경쟁을 염두에 둔 것이다. 2012년부터 영재입단 제도를 만들어 한국기원 연구생 과정을 거치지 않더라도 특출한 재능의 선수들이 뽑힐 길이 열렸다. 신진서, 신민준 등이 영재입단 코스로 프로가 된 인재들이다.

한국은 연평균 17명의 입단자를 배출하고 있다. 이웃 일본은 지난해 8명을 프로로 받아들였고, 중국기원은 36명을 입회시킨 바 있다. 일본은 관서기원을 포함해 486명이, 중국은 307명이 실제 프로기사로 활동하고 있다.

프로기사가 늘어나면서 경쟁은 더 치열해질 수밖에 없다. 바둑은 다른 스포츠에서 일반적인 은퇴 개념이 거의 없다. 10대부터 80대까지 지력 대결을 펼치고, 예선 대국료도 평등하다. 이런 구조에서는 나이 든 ‘레전드 기사’도 등장하지만, 상대적으로 승률이 높은 젊은 세대 쪽에서는 반발이 나올 수 있다.

프로기사들 사이에서는 입단제도에 대한 찬반이 갈린다. 확대론은 기사 수가 늘어나도 우승을 다투는 기사는 100명 이내로 한정돼 있어 상관이 없다는 입장이고, 축소론은 ‘파이’가 제한된 만큼 소수가 대결할 수 있도록 정예화하자고 주장한다.

한국기원도 기전 확대, 국외시장 개척과 더불어 프로기사들이 대국 외에도 바둑 보급이나 교육 등의 영역에서 활동 폭을 넓힐 수 있는 방안을 고민하고 있다. 한계에 이른 내부 연금이나 은퇴금 제도에 대한 개혁도 발등의 불이다.

30년 뒤에 프로기사 1000명 시대를 맞게 될 한국기원이 어떤 묘수를 낼지 궁금하다.

김창금 스포츠팀 선임기자 kimck@hani.co.kr",2022-05-11,한겨레,,[유레카] 프로기사 400명 시대의 명암 / 김창금,https://www.hani.co.kr/arti/opinion/column/1042495.html
"[편집국에서]

윤석열 대통령은 서울중앙지검장 시절 길만 건너면 되는 서초동 집에서 관용차로 출근했다. 걸어서 갔더니 태극기 부대가 얼굴을 알아봤기 때문이라고 했다. 용산 미군기지 13번 게이트를 통해 첫 출근을 한 윤 대통령을 보며 그의 서초동 시절이 떠올랐다.

흥행 1위 영화 제목을 가져다 쓰면 용산에 멀티버스, 다중우주가 열렸다. 2019~2020년의 서초동이 시공간을 찢고 들어온 것이다. 대통령 집무실이 비집고 들어간 국방부 건물은 흡사 과거 어느 시점의 서초동 대검찰청을 통으로 옮겨 놓은 듯싶다. 공간이 그렇고 사람은 더 그렇다.

창문만 낸 밋밋한 국방부 건물 입면부는 두 마리 봉황을 얹은 것을 빼면 대검찰청과 비슷하다. 바로 옆 합동참모본부 건물을 대검찰청 건너편 서울중앙지검 청사와 겹쳐 보면 그 공간적 유사성이 도드라진다. 프루스트의 마들렌이 윤 대통령에겐 짜장면이었다. 검찰청에서 먹던 짜장 냄새 그리워 변호사에서 다시 검사로 돌아갔다는 그다. 공간이 의식을 지배한다는 윤 대통령 말은 진심이었던 것이다. 거기서는 싸우면서도 평온했고, 이기면서도 더 큰 것을 바랄 수 있었다. 간난신고 끝에 자신을 검찰총장까지 오르게 한 그 공간은 영혼이자 형식이었다. 그러니 청와대라는 기와집을 기어이 나와야 했던 것이다. 새 대통령 집무실 이름을 공모하는 것은 이곳이 실상은 대검찰청 용산분실이라는 것을 숨기기 위한 제스처인 셈이다.

청와대 구중궁궐을 나왔지만 아홉겹 사람벽을 쳤다. 둘러앉은 이들 면면은, 아무리 그래도 이제는 대통령인데 그럴 리 있겠느냐, 이런 합리적 의심을 배제하게 만든다. 윤석열 검찰총장(대통령), 복두규 대검찰청 사무국장(대통령실 인사기획관), 이원모 대검찰청 연구관(인사비서관), 윤재순 대검찰청 운영지원과장(총무비서관), 강의구 검찰총장 비서관(부속실장). 대통령 권력의 원천인 인사, 돈, 문고리를 모조리 검찰총장 시절 부렸던 이들에게 맡겼다. 길게는 20여년 짜장 냄새를 함께 맡은 이들이다. 여기에 대검찰청 중앙수사부의 부산저축은행 불법대출 수사 공소장에 이름을 함께 올린 주진우(법률비서관), 좌천된 대구고검에서 만난 간첩 증거조작 사건의 주역 이시원(공직기강비서관), 검찰 기자로 자신을 취재했던 강훈(국정홍보비서관)까지. 이 정도 자기복제는 하나회를 들어다 청와대와 권력 핵심에 옮겨 심었던 전두환 신군부를 빼고는 전례를 찾기 힘들다. 윤석열 정부를 두고 신검부라는 말이 나오는 이유일 것이다.

쿠데타 세력과 비교하는 것이 억울할 수 있다. 다만 선거에서 0.73%포인트 차이로 선출된 권력은 겸손해야 한다. 윤 대통령은 최측근인 한동훈 검사장을 법무부 장관 후보자로 지명했다. 마치 73% 득표율로 당선된 대통령 행세를 한다. 그렇게 임명한 한 후보자 역시 평행우주를 열어젖혔다. 나는 너고 너는 나라는 거울상, 2019년의 조국 법무부 장관을 자신의 인사청문회에 불러들인 것이다. 대혼돈의 카오스, 운명의 데스티니, 일정표의 다이어리가 아니고 무엇인가. 딸의 허위 스펙 의혹을 보도한 기자들을 고소한 그는 국회 인사청문회에서 “대통령도 국민을 고소한 적이 있다”고 했다. 나라고 왜 고소 못 하냐는 취지다. 사실상 ‘소통령 수락 연설’을 한 셈이다.

윤 대통령이 정치를 몰라서 사람을 이렇게 쓴다고 생각한다면, 일부만 본 것이다. 누가 뭐라 하든 내가 경험한 검찰식 인사·조직·의사결정 시스템이 가장 뛰어나다는 확증편향이 없으면 이처럼 과감한 인사를 할 수 없다. 검찰 시스템을 확장하면 국가도 운영할 수 있다는 막무가내 믿음을, 나라면 반지성주의라 부르겠다.

윤 대통령이 조직과 사람을 거느렸던 시기는 짧다. 검찰총장 임기 2년을 못 채웠다. 그 짧은 시간 검찰 시스템은 안에서 무너지고 밖에서 공격받았다. 일선 검사들은 전 정권 ‘사쿠라 검사’들도 싫지만 ‘윤핵검’들에게도 진저리 친다. 용산에 재림한 서초동은 앞으로 5년 검찰 공화국에 우리 모두 구인됐음을 통보하는 영장의 알레고리다. 이것은 자유도, 지성도 아니다.",2022-05-11,한겨레,,"검찰, 윤석열, 스트레인지, 대혼돈",https://www.hani.co.kr/arti/opinion/column/1042480.html
"인수위 ‘차등지급’에 강한 반발

당정 “600만원+알파” 결정

“공약 파기, 지방선거 악영향”

권성동 국민의힘 원내대표가 11일 국회에서 소상공인 손실보상 등을 위한 제2회 추경안 관련 당정 협의에서 발언하고 있다. 공동취재사진

국민의힘과 정부가 코로나19로 손해를 본 사업자 370만명에 ‘손실보전금’ 600만원을 지급하기로 결정한 건, 대통령직인수위원회의 ‘차등 지원’ 계획 발표로 싸늘하게 돌아선 소상공인·자영업자 민심을 다독이기 위한 정책 변화로 보인다. ‘대통령 공약 파기’라는 비판이 지방선거 표심으로까지 이어질 가능성을 우려한 것이다.

권성동 원내대표는 이날 오전 당정 협의가 끝난 뒤 기자들에게 “오늘 키포인트는 600만원에서 차등 지급한다는 보도가 많았는데, 그 불만을 해소하기 위해 최소 600만원을 다 지급한다는 것”이라고 강조했다. 이날 당정 협의에선 ‘손실보전금’이라는 이름으로 손실 규모와 상관없이 최소 600만원을 지급하고, 업종 사정에 따라 보전금을 추가 지원하기로 결정했다. 피해를 본 소상공인에게 기본적으로 600만원을 일괄 지원한다는 윤 대통령의 대선 공약을 이행하고, 피해 정도에 따라 지원금이 더 늘어날 수 있다는 내용이다.

이는 지난달 28일 안철수 대통령직인수위원장이 발표한 손실보전안과 다르다. 안 위원장은 당시 과학적으로 추산한 자영업자·소상공인의 코로나19 누적 손실액이 54조원이라며, 피해 정도에 따라 차등 지원하겠다고 했다. ‘600만원 일괄 지급’에서 후퇴한 것으로, 구체적인 지급 액수와 범위도 특정되지 않아 소상공인들은 ‘공약 파기’라며 강하게 반발했다. 급기야 김소영 인수위 경제1분과 인수위원이 ‘문재인 정부가 지원한 300만원보다 많고, 손실 규모에 따라 1천만원이 될 수도 있다’는 구체적인 수치를 밝히며 분노한 소상공인들을 달래야 했다.

이날 당정 협의 결과는 문재인 정부 때의 손실보전 하한선(300만원)보다 갑절로 뛴 것이다. 인수위에선 물가 상승 등을 우려해 과도한 돈 풀기가 부담이 될 수 있다는 판단에서 신중한 결정을 내렸지만, 소상공인들의 불만을 잠재우기 위해 국민의힘과 정부가 다시 방향을 전환한 것이다. 국민의힘은 코로나19 손실보전이 중요한 민생 문제인 만큼 지원 확대 방안을 인수위 이전부터 계속해서 논의해왔다. 인수위의 ‘차등 지급’ 발표가 소상공인의 반발에 기름을 붓자 ‘600만원 일괄 지급’ 공약 추진에 더욱 속도가 붙었다고 한다. 결국 윤 대통령 취임 이튿날 첫 당정 협의로 발빠르게 손실보전 문제를 매듭지으면서 지방선거에 악영향을 미칠 뇌관 하나를 제거한 셈이 됐다. 박형수 국민의힘 원내대변인은 와 한 통화에서 “윤 대통령의 ‘600만원 일괄 지급’ 공약 이행이 무엇보다 중요하다는 판단으로 당이 정부에 요청했고, 정부도 화답을 했다”고 말했다. 여당에선 지방선거를 앞두고 ‘공약 파기’라는 공격의 빌미를 제거했다는 점에서 안도하는 분위기가 감지된다. 국민의힘의 한 의원은 “600만원 액수를 못 지키게 되면 공약을 안 지켰다는 공격이 계속되고 지방선거 민심에도 좋지 않았을 것”이라고 말했다.

오연서 기자 loveletter@hani.co.kr",2022-05-11,한겨레,,선거 앞 ‘손실보전 600만원’ 확정…소상공인 반발에 선회,https://www.hani.co.kr/arti/politics/politics_general/1042464.html
,2022-05-11,한겨레,,"Wealth gap leads to education gap, PPP floor leader says, dismissing criticism of justice minister nominee’s daughter",https://www.hani.co.kr/arti/english_edition/e_national/1042449.html
"11일 아이쿱 생협 지역 조합원들

‘암 예방’ 식품 알리기 캠페인 시작

‘식품에 예방 위한 정보표기’ 요구하며

전국적으로 200만 서명운동 돌입

아이쿱생협 지역조합원 등이 11일 오전 서울 여의도 국회 앞에서 암 예방을 위한 식품 표기 캠페인을 하며 암예방 식품에 대한 정보 부족으로 식단 선택시 고민하는 시민들을 형상화하는 행위극을 하고 있다. 신소영 기자 viator@hani.co.kr

아이쿱생협 지역조합원 등이 11일 오전 서울 여의도 국회 앞에서 기자회견을 열어 암 예방을 위한 식품 표기 캠페인 시작을 알렸다.

이들은 ‘식품에 암 예방을 위한 정보표기’를 요구하는 성명과 함께 200만 서명운동을 시작한다고 밝혔다. 성명에는 ▲‘어떤 식품이 암 예방에 좋은지, 암을 유발할 수 있는 지’ 정부가 쉽게 구분할 수 있는 소비 환경 조성에 앞장설 것 ▲현행 건강 증진법과 암 관리법 취지에 맞게 암 예방에 도움이 되는 식품정보 표기가 되도록 제도를 개선할 것을 요구하는 내용이 담겼다.

김정희 아이쿱생협 회장은 “암 요인의 30%가 ‘식생활’임에도 식품에 암 예방을 위한 표기가 없다. 암 환자는 매년 꾸준히 증가해 현재 200만 명 수준에 달하며, 암은 여전히 한국인 사망원인 중 부동의 1위다. 또한 국민이 평생 암에 걸릴 확률은 37.9% 수준으로 알려져 있다. 채소와 과일의 효능, 육류의 발암 위험성 등 암 예방 식습관에 영향을 줄 수 있는 정보들이 소비자에게 잘 보이도록 하는 게 중요하다”고 밝혔다.

충분한 채소 과일의 섭취와 균형잡힌 식단 등이 암 예방에 효과적

한편 2006년부터 암 예방 캠페인을 펼쳐 온 보건복지부는 ‘암 예방 수칙’을 통해 국민들에게이라는 정보를 알려왔다. 암 예방 효과가 있는 식품 성분으로 채소·과일에 풍부하게 들어 있는 항산화영양소와 파이토케미컬(식물생리활성물질) 및 식이섬유가 꼽힌다.

암 예방 200만 서명 캠페인은 이번 성명서 발표를 시작으로 전국에서 진행된다. 전국의 아이쿱생협과 의료생협 외에도 뜻을 함께하는 기관과 단체, 유명인사들은 누구나 참여할 수 있다. 서명 참여는 ‘자연드림’ 누리집( ▶바로가기: www.icoop.or.kr/coopmall/ )을 통해 할 수 있다. 현장의 사진을 모아본다.

11일 오전 서울 여의도 국회 앞에서 아이쿱생협 지역조합원 등이 암 예방을 위한 식품 표기 캠페인을 하고 있다. 신소영 기자

기자회견을 마친 참석자들이 암예방 식품에 대한 정보 부족으로 식단 선택시 고민하는 시민들을 형상화하는 행위극을 하고 있다. 신소영 기자

기자회견을 마친 참석자들이 암예방 식품에 대한 정보 부족으로 식단 선택시 고민하는 시민들을 형상화하는 행위극을 하고 있다. 신소영 기자

아이쿱생협 지역조합원 등이 암 예방을 위한 식품 표기 캠페인 시작을 알리는 기자회견을 마치며 구호를 외치고 있다. 신소영 기자

신소영 기자 viator@hani.co.kr",2022-05-11,한겨레,,[포토] 암 요인 30%가 ‘식생활’…예방하려면 뭘 먹어야 할까?,https://www.hani.co.kr/arti/society/society_general/1042434.html
"6개 현업언론단체들, 5월 임시회 처리 촉구

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하고 있다. 집회를 마친 뒤 이들은 국회 방향으로 행진했다. 신소영 기자 viator@hani.co.kr

전국언론노동조합과 한국기자협회 등 6개 언론현업단체들이 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구했다.

전국언론노동조합, 한국기자협회, 한국방송기술인연합회, 한국영상기자협회, 방송기자연합회, 한국피디(PD)연합회는 11일 오전 서울 여의도 국회 앞에서 공영방송 지배구조 개선 촉구을 촉구하는 기자회견과 집회를 열었다.

이들은 “공영방송의 정치적 독립은 공영방송 3사의 문제만이 아니”라면서 “공영방송의 정치적 독립은 거대 양당의 손아귀에서 벗어나 한국 언론 공공성의 중심을 찾는 역사적 과제”라고 강조했다.

‘공영방송 지배구조 개정안 통과는 집권 5년 동안 자신만을 위한 언론개혁에 몰두해 온 민주당이 현업언론인들과 맺은 약속을 지킬 마지막 기회’라며 당론으로 발의한 더불어민주당에 이 법안을 5월 임시회에서 반드시 통과시키라고 촉구했다. 국민의힘을 향해서도 “국회 미디어 특위에서 시간 끌기로 일관한다면 그에 상응한 책임을 엄중히 묻겠다”고 밝히는 한편, 윤석열 대통령에게도 공영방송 불개입을 공개 약속하고 실천하라고 촉구했다. 현장의 사진을 모아본다.

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하고 있다. 신소영 기자

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하고 있다. 신소영 기자

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하고 있다. 신소영 기자

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하며 국회 방향으로 행진하고 있다. 신소영 기자

전국언론노조, 방송기자연합회 등 6개 언론현업단체가 11일 오전 서울 여의도 국회 앞에서 집회를 열어 더불어민주당이 당론으로 발의한 공영방송 지배구조 개정안을 5월 임시회에서 반드시 통과시키라고 국회에 촉구하며 국회 방향으로 행진하고 있다. 신소영 기자

신소영 기자 viator@hani.co.kr",2022-05-11,한겨레,,[포토] “‘공영방송 지배구조 개정안’ 5월엔 반드시 통과시켜라”,https://www.hani.co.kr/arti/society/media/1042419.html
"당일배송 베타테스트 2일 시작

대한통운 손잡고 시범운영

올해 안에 경기 지역으로 확대

새벽배송, 희망일 배송 등 계획

CJ대한통운 직원이 네이버쇼핑을 통해 주문된 상품을 확인하고 있다. 네이버 제공

네이버가 아침에 주문된 상품을 그날 안에 배송해주는 ‘당일배송’ 시범운영에 나섰다. 씨제이(CJ)대한통운과 협업으로 연내 새벽배송도 시작할 계획이다. 최근 롯데 등이 철수한 새벽배송 시장에 네이버가 뛰어들면서 유통 기업들의 ‘배송 속도 경쟁’이 다시 불붙을 것으로 보인다.

네이버는 지난 2일 육아용품과 생필품 등 네이버쇼핑에 입점한 일부 품목의 당일배송 베타테스트(시범운영)를 시작했다고 11일 밝혔다. 오전 10시까지 주문한 상품을 그날 자정까지 배송하는 방식이다. 네이버는 서울을 중심으로 테스트를 거친 뒤 연내 경기 지역으로 확대할 계획이다. 당일배송을 희망하는 입점업체는 물류업체 쪽에 추가 수수료를 내고 이 서비스를 이용할 수 있다. 네이버는 “이용자에게 발생하는 추가비용은 없다”고 설명했다.

네이버는 기존 ‘내일도착’ 서비스도 확대할 계획이다. 내일도착은 주문된 상품을 다음날 자정 전까지 배송해주는 것이다. 지금까지는 건강·생활용품과 어린이용품 중심이었는데 펫(반려동물)용품·소형가전 등으로 상품군을 넓힌다. 네이버는 연말까지 내일도착 물동량을 지난해보다 3.5배 이상 늘린다는 목표를 세웠다. 하반기에는 ‘새벽배송’ 베타테스트도 시작할 예정이다.

네이버 홍보실 관계자는 에 “특수화물 전문 수송업체가 보안차량으로 고가품 등을 배송하는 ‘프리미엄 배송’과 배송 날짜를 이용자가 지정할 수 있는 ‘희망일 배송’ 등 다양한 배송 포트폴리오를 테스트하고 있다”고 밝혔다.

네이버의 배송시간이 단축된 배경에는 씨제이대한통운과의 협업이 있었다. 두 회사는 2020년 10월 지분 교환을 포함하는 파트너십을 맺은 데 이어 지난해 6월부터 협업을 추진해왔다. 대한통운이 풀필먼트(물류총괄)센터 등 물류 인프라를 활용해 네이버의 내일도착 서비스 등을 전담하는 방식이다.

지난달 씨제이대한통운을 통한 내일도착 물동량은 지난해 6월 대비 2.4배 늘었다. 이 기간 거래액도 2.5배 커졌다. 두 회사는 올 상반기 경기도 용인·여주·이천시에 풀필먼트센터를 연 데 이어, 하반기에도 3개 이상의 센터를 신설해 물류망을 강화할 계획이다.

유통업계에서는 최근 잠잠해졌던 ‘빠른 배송’ 경쟁이 네이버의 적극적인 투자로 재점화할 것으로 내다본다. 지난달 롯데마트몰은 2020년 시작했던 새벽배송을 2년 만에 중단했다. 비지에프(BGF)그룹 계열 온라인 식품업체 헬로네이처도 지난달 새벽배송을 접었다. 쿠팡·에스에스지(SSG)닷컴·마켓컬리 등 이커머스 업체들이 새벽배송 시장서 각축전을 벌이며 투자 대비 수익성이 떨어진 결과다. 네이버는 포털 앱을 기반으로 국내 최대 규모의 활성 회원을 확보하고 있어, 쇼핑부문 신규 이용자를 끌어들이기에 훨씬 유리할 것으로 평가되고 있다.

김평송 네이버 장보기물류사업 책임리더는 보도자료에서 “네이버가 확보한 기술력 및 안정적인 물동량과 대한통운의 물류 인프라·운영 노하우가 결합해 사업 시너지가 가시화하고 있다”며 “네이버에는 명품·백화점부터 스마트스토어 사업자까지 50만 셀러(입점사)가 활동하고 있다. 상품 특성과 사업 방향에 따라 다양한 배송 서비스를 활용할 수 있게 할 것”이라고 밝혔다.

천호성 기자 rieux@hani.co.kr",2022-05-11,한겨레,,네이버도 연내 ‘당일배송’ 시작…배송 속도 전쟁 재점화,https://www.hani.co.kr/arti/economy/it/1042404.html
