Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,ID,Title,Date
2818,20,0.1341,"물가, 기업, 인상",627cdd4d7f98dd6342b33b23,"“가계부채만 문제 아냐, 기업부채도 뇌관…금리인상 속도조절을”",2022-05-11
1415,20,0.1322,"물가, 기업, 인상",627cdd4d7f98dd6342b32f70,"“가계부채만 문제 아냐, 기업부채도 뇌관…금리인상 속도조절을”",2022-05-11
2696,20,0.1207,"물가, 기업, 인상",627cdd4d7f98dd6342b33a0b,이창용 “경기보다 물가 위험 더 커”…금리인상 ‘속도조절’엔 여지,2022-04-17
2513,20,0.0897,"물가, 기업, 인상",627cdd4d7f98dd6342b338d6,이창용 “물가·경기 같이 볼 것…미국처럼 금리 인상 빠를 필요 없다”,2022-04-19
125,20,0.0897,"물가, 기업, 인상",627cdd4d7f98dd6342b3231d,이창용 “물가상승 1~2년 지속… 인기 없어도 금리 올려 관리” ,2022-04-20
2120,20,0.0858,"물가, 기업, 인상",627cdd4d7f98dd6342b3361f,작년말 구조적 임금상승 요인 ‘들썩’…‘물가 → 임금’ 상승세 꼬리물라,2022-04-25
1871,20,0.0805,"물가, 기업, 인상",627cdd4d7f98dd6342b333ac,"삼성전자 노사협, 평균 9% 임금인상 합의…신입 연봉 5150만원선",2022-04-29
1514,20,0.072,"물가, 기업, 인상",627cdd4d7f98dd6342b3304b,미 연준 22년만에 금리 0.5%p 인상-양적긴축 쌍끌이 물가 잡기,2022-05-05
2345,20,0.0587,"물가, 기업, 인상",627cdd4d7f98dd6342b337e0,3월 생산자물가 1.3% 상승…5년 2개월 만에 최고,2022-04-21
1711,20,0.0576,"물가, 기업, 인상",627cdd4d7f98dd6342b33254,"일본, 전방위 가격 인상에 “아침도 부담”…‘나쁜 인플레이션’ 시름 커져",2022-05-02
2676,20,0.0576,"물가, 기업, 인상",627cdd4d7f98dd6342b339ea,OECD 물가상승률 31년 만에 최고…터키는 61% 폭등,2022-04-17
2729,20,0.0576,"물가, 기업, 인상",627cdd4d7f98dd6342b33a4b,미 소비자 물가 상승률 8개월 만에 둔화,2022-05-11
708,20,0.0576,"물가, 기업, 인상",627cdd4d7f98dd6342b3289a,"구인난 美, 이직자 절반 임금 두자릿수 상승 ",2022-04-26
36,20,0.0575,"물가, 기업, 인상",627cdd4d7f98dd6342b32274,[단독]코로나發 임금 양극화… 대기업 연봉도 최대 1억 이상 차이 ,2022-04-21
2008,20,0.0566,"물가, 기업, 인상",627cdd4d7f98dd6342b33501,"“물가 치솟고, 금리 더 오른다”…일반인들 긴장감 팽배",2022-04-27
1663,20,0.0566,"물가, 기업, 인상",627cdd4d7f98dd6342b331d1,"여유자금 늘어난 4050, 대출 · 물가 부담 껴안고 ‘지갑’ 열까",2022-05-02
1558,20,0.0566,"물가, 기업, 인상",627cdd4d7f98dd6342b330b8,기업들 지난해 신용등급 ‘하락’이 ‘상승’보다 많아,2022-05-04
1164,20,0.0556,"물가, 기업, 인상",627cdd4d7f98dd6342b32d20,미 소비자 물가 상승률 8개월 만에 둔화,2022-05-11
424,20,0.0556,"물가, 기업, 인상",627cdd4d7f98dd6342b325b5,"“한국 물가 올해 4% 상승” IMF, 亞선진국 2위 전망 ",2022-04-25
2768,20,0.0556,"물가, 기업, 인상",627cdd4d7f98dd6342b33a98,"추경호 “물가, 매우 엄중한 상황…선제적 대응책 마련할 것”",2022-05-11
1605,20,0.0545,"물가, 기업, 인상",627cdd4d7f98dd6342b3313a,각국 물가상승 압력에도 ‘스태그플레이션’ 가능성 낮아,2022-05-03
38,20,0.0535,"물가, 기업, 인상",627cdd4d7f98dd6342b32278,"[스포츠 단신]김영기 전 KBL총재, ‘소강체육대상’ 대상 수상 ",2022-04-21
1950,20,0.0526,"물가, 기업, 인상",627cdd4d7f98dd6342b3346e,"[사설] 물가·금리·환율 치솟는데, 새 정부 경제정책 안 보인다",2022-04-27
518,20,0.0526,"물가, 기업, 인상",627cdd4d7f98dd6342b3268b,"1분기 0.7% 성장, 다시 ‘0%대’로… 침체속 물가상승 우려 ",2022-04-27
192,20,0.0514,"물가, 기업, 인상",627cdd4d7f98dd6342b3239a,NH농협도 오늘부터 예-적금 금리 최대 0.4%P 인상 ,2022-04-19
2682,20,0.0514,"물가, 기업, 인상",627cdd4d7f98dd6342b339f7,이창용의 ‘폴리시믹스’…증세 로드맵에 최저임금 차등 언급까지,2022-04-17
118,20,0.0503,"물가, 기업, 인상",627cdd4d7f98dd6342b3230e,이창용 “물가 오름세 상당기간 지속 예상” ,2022-04-18
